Price,Close,High,Low,Open,Volume
Ticker,VOO,VOO,VOO,VOO,VOO
Date,,,,,
2014-04-22,142.68646240234375,143.10095945803212,142.16420471379988,142.23052576064356,1053300
2014-04-23,142.3466033935547,142.7196482634817,142.29685311470953,142.66161259621967,724500
2014-04-24,142.66159057617188,143.109254470545,142.00669080778022,143.109254470545,543900
2014-04-25,141.517578125,142.28025112381724,141.19427095539874,142.2139300826881,1357900
2014-04-28,141.94866943359375,142.55384429060928,140.506227660775,142.0813115378257,647800
2014-04-29,142.62847900390625,142.8274295502448,142.11449391048214,142.41293237943975,1065900
2014-04-30,143.07606506347656,143.175552940676,142.17246467951415,142.37971317030062,605300
2014-05-01,143.0843505859375,143.4408118871843,142.61181799653448,143.00144613709534,623900
2014-05-02,142.85226440429688,143.63150820559986,142.63671785016473,143.05121488571652,754800
2014-05-05,143.1507110595703,143.18387791095407,141.77459031388491,142.16421859623517,792600
2014-05-06,141.90716552734375,142.9019682974347,141.84914253377264,142.8107784651578,567700
2014-05-07,142.7445068359375,142.7693756488517,141.2937670518557,142.36316395550787,1160600
2014-05-08,142.57040405273438,143.5817778828398,142.1144547605645,142.55383327807095,1390700
2014-05-09,142.81912231445312,142.82740770279995,141.9238070445312,142.57042152012238,955400
2014-05-12,144.1703643798828,144.22838738812968,143.38282252890363,143.38282252890363,780100
2014-05-13,144.30307006835938,144.6512462196306,144.1538444895566,144.3196408497641,994800
2014-05-14,143.60667419433594,144.22013450940733,143.41600905362475,144.17039687699994,1335700
2014-05-15,142.31341552734375,143.35794353879655,141.65021771792857,143.33307472777,3191100
2014-05-16,142.86883544921875,142.88541887251708,141.840890894745,142.42118421572948,699600
2014-05-19,143.35791015625,143.4988502518423,142.42944102894117,142.57036847509033,926900
2014-05-20,142.4129180908203,143.31653144609552,142.09790887423995,143.29994801908126,669400
2014-05-21,143.6480712890625,143.722677709031,142.84394614199627,142.88539836957116,991300
2014-05-22,144.0377655029297,144.29475172250497,143.46575738867517,143.70617282917763,859000
2014-05-23,144.6345977783203,144.69262078605956,144.0957566874817,144.17036311862321,613900
2014-05-27,145.488525390625,145.5299776428488,145.0740281672899,145.14863463162186,890000
2014-05-28,145.33932495117188,145.72894073709182,145.1486471044475,145.50512132486276,990900
2014-05-29,146.16827392578125,146.16827392578125,145.38071925959503,145.75377679597736,541000
2014-05-30,146.3589324951172,146.47499118027565,145.88639971661252,146.03562525435797,874700
2014-06-02,146.557861328125,146.6076115996444,145.8532239330096,146.5910281758046,1620200
2014-06-03,146.46665954589844,146.55784939542355,146.08532937475346,146.19310264676815,1252900
2014-06-04,146.73194885253906,146.85629290195794,146.06875107359895,146.20967854608884,984900
2014-06-05,147.72677612304688,147.8760016690965,146.42526169916025,146.93094870894453,853600
2014-06-06,148.43133544921875,148.46448963390748,147.9919697678077,148.07486155424996,586800
2014-06-09,148.58067321777344,148.96201623434632,148.28223470681039,148.42316224678578,461800
2014-06-10,148.61380004882812,148.63866886392202,148.1081130595052,148.41483687862876,959900
2014-06-11,148.13299560546875,148.2407689138309,147.76823608435004,148.09154335998718,558100
2014-06-12,147.03041076660156,147.99204706759258,146.71538892503096,147.90914258840635,891400
2014-06-13,147.49462890625,147.61898561104596,146.8728833306085,147.3371180031761,731200
2014-06-16,147.6189727783203,147.900827712242,147.14644011017654,147.3039509995578,756700
2014-06-17,148.0085906982422,148.12464935814856,147.25421573357346,147.42001201209038,2934400
2014-06-18,149.1111602783203,149.19406474562967,147.70187288018118,148.0500488738782,501900
2014-06-19,149.2935791015625,149.39306701828858,148.81276089397505,149.2521268570474,746900
2014-06-20,149.5919952392578,149.69148314114398,149.42619893537704,149.6417328654773,830300
2014-06-23,149.52456665039062,149.66612881840422,149.28308123587684,149.64114800677916,737700
2014-06-24,148.64186096191406,150.00753357397988,148.4836407015335,149.29971010588156,391700
2014-06-25,149.27471923828125,149.4662557018425,148.33374585304645,148.3420685533007,586000
2014-06-26,149.1997528076172,149.37463113611602,148.20880526108175,149.35797303187553,676800
2014-06-27,149.4579620361328,149.52458177601036,148.80011275276826,148.8833778978031,1032300
2014-06-30,149.41632080078125,149.7410967925701,149.29141673195167,149.41632080078125,1261200
2014-07-01,150.4655303955078,150.88189413551137,149.7493842544452,149.79102316972816,1199000
2014-07-02,150.57374572753906,150.7486113324563,150.36556391741232,150.44882901761744,511500
2014-07-03,151.3315887451172,151.37322766792857,150.89024411742997,150.98184466504895,327900
2014-07-07,150.84022521972656,151.14000756116215,150.5904044841285,151.0400843494871,1151800
2014-07-08,149.865966796875,150.57379024313033,149.47458386161566,150.532151327513,749400
2014-07-09,150.49050903320312,150.62374847762194,149.89094423973117,150.19072663646713,930300
2014-07-10,149.9159393310547,150.2823414849104,148.9249915166942,149.06655367497228,614600
2014-07-11,150.1157989501953,150.19074138013295,149.4829178802847,149.84099733401004,520400
2014-07-14,150.85693359375,151.06511549171893,150.740352239144,150.89023710660257,493100
2014-07-15,150.5987548828125,151.24828123618727,149.9408931233613,150.9318407591646,1207000
2014-07-16,151.17335510253906,151.35655618158683,150.7320105138551,151.26495564206294,539400
2014-07-17,149.39959716796875,151.23991725265674,149.21639615866823,150.6903269311645,1103900
2014-07-18,150.9735107421875,151.09009209354554,149.841000740532,149.90762047079576,571500
2014-07-21,150.64877319335938,150.7903353794094,149.999246595522,150.48223019250148,866000
2014-07-22,151.32325744628906,151.5897236655963,151.07343663002854,151.20667609288944,1509500
2014-07-23,151.6812744140625,151.8228492383851,151.2565880603259,151.556370400143,750900
2014-07-24,151.6812744140625,151.97273405508847,151.53138959735912,151.85615273996015,535800
2014-07-25,150.95687866210938,151.36491981542707,150.67375428948068,151.26498384959254,635700
2014-07-28,151.02345275878906,151.2233119236365,150.12410557659467,151.01513005849182,485700
2014-07-29,150.3822784423828,151.4648268939571,150.3656330385357,151.3066066125035,639000
2014-07-30,150.3822784423828,151.0901020047547,149.77439083516933,150.90690091111526,1128500
2014-07-31,147.3594512939453,149.474573370879,147.3594512939453,149.34966933920637,2430500
2014-08-01,147.00137329101562,147.90904314690468,146.2685690811319,146.99305059096233,3398000
2014-08-04,148.03395080566406,148.3170750670567,146.61831679228936,147.23452692515434,2212000
2014-08-05,146.53504943847656,147.7924633054772,146.06038869599053,147.42606119683796,1251300
2014-08-06,146.62664794921875,147.24287082403882,145.87718563555993,145.89384374201785,1185800
2014-08-07,145.8355712890625,147.42607115880264,145.47749185636417,147.30948981694084,1527100
2014-08-08,147.5260009765625,147.61760150611036,145.81058442904177,146.13534763263635,1209900
2014-08-11,147.94239807128906,148.61690543805778,147.90075914730252,148.11726376305063,1191200
2014-08-12,147.76747131347656,148.21715121510005,147.30946871234576,147.7841294189026,513900
2014-08-13,148.80838012695312,148.91663875230455,148.11721487742363,148.35037752709485,781600
2014-08-14,149.4579620361328,149.4579620361328,148.8667324926458,148.9916365634061,842000
2014-08-15,149.41632080078125,150.14080251924074,148.37541120581483,150.0158857439952,1694300
2014-08-18,150.65704345703125,150.7486439815822,150.1740600281636,150.27399595902688,1039100
2014-08-19,151.4564208984375,151.58132489067552,150.91514061712036,151.0567027104595,583000
2014-08-20,151.87283325195312,152.0643570036914,151.26493307742498,151.27326848385638,1507800
2014-08-21,152.3058319091797,152.53067185837878,151.9061263267013,152.03936575633122,756600
2014-08-22,152.0643768310547,152.46408249309857,151.75627170681395,152.22259709693415,656500
2014-08-25,152.8554229736328,153.1052437078872,152.61393764458015,152.83876486963976,1097200
2014-08-26,152.9803924560547,153.3634400351334,152.93041812683964,152.98871515771648,749500
2014-08-27,152.9553985595703,153.13859964699432,152.6722742267931,153.06365721297942,602600
2014-08-28,152.8388214111328,152.90544114534012,152.26425002812314,152.405812198408,447700
2014-08-29,153.21347045898438,153.2717547512226,152.58058970297805,153.0802310675717,617200
2014-09-02,153.17193603515625,153.47171851710414,152.61400999777862,153.47171851710414,553800
2014-09-03,153.10528564453125,153.78811561835423,152.88044565147595,153.76313480872741,627600
2014-09-04,152.8554229736328,153.90466751621918,152.47237552666508,153.32174823415548,536700
2014-09-05,153.58822631835938,153.61320712102113,152.28917375430672,152.83044142052523,502300
2014-09-08,153.1968994140625,153.60494051723418,152.72223857732718,153.42173942653793,635900
2014-09-09,152.2058868408203,153.12189190501815,151.89778182213993,153.04693679510413,515300
2014-09-10,152.80548095703125,152.84711986914664,151.78122979233532,152.29751672461242,849800
2014-09-11,152.9470672607422,152.97204807067632,152.06437809263247,152.18095944112972,525700
2014-09-12,152.03936767578125,152.8137980457608,151.62300398273982,152.79715264665543,724000
2014-09-15,151.93946838378906,152.17263107209914,151.46480759989203,152.08935323781117,1021700
2014-09-16,153.0719451904297,153.3217532264076,151.55637533797278,151.6479758533016,565100
2014-09-17,153.28851318359375,153.98800138673434,152.5557087575897,153.31349399753336,975000
2014-09-18,154.08787536621094,154.10453347231552,153.57991113452283,153.76311218243737,740000
2014-09-19,153.93804931640625,154.75411893740423,153.7048865675497,154.5875759319948,964000
2014-09-22,152.7465362548828,153.73383975602928,152.4704262782972,153.70036491631006,836700
2014-09-23,151.88478088378906,152.86370952764779,151.86804345989273,152.23619018412958,752200
2014-09-24,153.10638427734375,153.17332121772657,151.54176042559146,151.96010672779718,968500
2014-09-25,150.64646911621094,152.71310036477965,150.59626961493603,152.6963629420504,1603000
2014-09-26,151.85968017578125,152.17762739324206,150.7134156009136,150.90585129031237,916900
2014-09-29,151.55845642089844,151.8178290146548,150.41219195162202,150.54605302887816,1482800
2014-09-30,151.09828186035156,152.11904763948624,150.8472715796456,151.6923390991253,767700
2014-10-01,149.11532592773438,150.95604672074404,148.77227896730207,150.88910979430017,2380200
2014-10-02,149.10693359375,149.6256787106578,147.59250987567754,148.9730597678026,1263800
2014-10-03,150.77197265625,151.0648201122016,149.6675452923994,150.1695530879994,1217400
2014-10-06,150.587890625,151.59191892526616,150.06914543602687,151.3911209253604,1307000
2014-10-07,148.27862548828125,150.14444593206085,148.26188806584605,149.80977408483216,930600
2014-10-08,150.8723602294922,151.05642078818357,147.57579055613303,148.37064568019258,1897500
2014-10-09,147.8268280029297,150.7887266671399,147.75990383635158,150.60465329176347,1428600
2014-10-10,146.17010498046875,148.5546825341208,146.1366429144432,147.80165199601106,2469900
2014-10-13,143.76885986328125,146.63034640372376,143.68518551463083,146.11160118944804,2109200
2014-10-14,144.00315856933594,145.6012444402752,143.49277559154072,144.52190387673207,2431300
2014-10-15,142.93215942382812,143.32540585997444,139.60212735839877,142.07036730212337,5460300
2014-10-16,142.8401336669922,143.8692617883327,140.29658151258428,140.41373070983795,4452600
2014-10-17,144.60548400878906,145.56767472941888,143.9444901605035,144.52180969964425,2259400
2014-10-20,146.0279083251953,146.08648291520626,144.28758678261863,144.35452369966907,1379400
2014-10-21,148.86427307128906,148.9646720487849,146.914778734484,147.07375229345882,2884200
2014-10-22,147.8519287109375,149.5336759422377,147.7682543590283,149.17389154932454,2374200
2014-10-23,149.5503692626953,150.47909812057958,149.07344857790426,149.30772137386518,1812400
2014-10-24,150.67156982421875,150.74686907660953,149.2324578662677,149.79304024558738,1152600
2014-10-27,150.47909545898438,150.71336825080158,149.6591279207145,150.1946104115695,1476000
2014-10-28,152.2110595703125,152.22779699081525,150.93928371723769,151.01459572604446,1330000
2014-10-29,152.03543090820312,152.76334944676725,150.99792739977718,152.30316592420263,1600700
2014-10-30,152.99758911132812,153.3908356026709,151.48317774832958,151.5835767616378,1588900
2014-10-31,154.7294921875,154.82990393933866,154.0350488525335,154.80480419310663,1946100
2014-11-03,154.821533203125,155.30681625545222,154.45339932572486,154.95540703140375,2270000
2014-11-04,154.2693328857422,154.66257929453494,153.49120239520556,154.419931374091,1639400
2014-11-05,155.2816925048828,155.44066605552564,154.57051184004519,155.40720398708405,1826500
2014-11-06,155.90927124023438,155.94274608838688,154.704432045021,155.26502723280782,1758600
2014-11-07,156.04312133789062,156.1937198309033,155.45743925354367,155.90924749949363,1396400
2014-11-10,156.5116424560547,156.54511729385928,155.85066122887824,156.0263594431676,1876400
2014-11-11,156.66229248046875,156.7459540618742,156.27740835188186,156.57861813215024,1031600
2014-11-12,156.53675842285156,156.69573200162296,156.0096509584495,156.03475070594905,2742900
2014-11-13,156.6790008544922,157.16428393710015,155.94272028683855,156.66227620009698,1163600
2014-11-14,156.7375946044922,156.90493053728096,156.3359858124165,156.62045817484872,1464500
2014-11-17,156.8212432861328,156.95511712811566,156.26066093560587,156.40289710512056,584600
2014-11-18,157.72491455078125,157.98429997625576,156.8631222098658,156.8631222098658,1252600
2014-11-19,157.44039916992188,157.6997717576969,156.77104273142723,157.50733609046256,1880800
2014-11-20,157.72491455078125,157.83368867220875,156.70414857606116,156.70414857606116,866800
2014-11-21,158.6117706298828,159.37315094494733,158.09301270540612,159.33131377519587,1586200
2014-11-24,159.02174377441406,159.14725528530607,158.77910861374858,158.98828169832333,1365900
2014-11-25,158.9715576171875,159.44010332324788,158.6870852623527,159.2560299720223,1736700
2014-11-26,159.3396759033203,159.4066128160934,158.87113028081941,159.05520359921772,824400
2014-11-28,158.99664306640625,159.4986635731218,158.77073256169308,159.22255357111945,430200
2014-12-01,157.90895080566406,158.46117084577918,157.59937870752952,158.37749650021775,2083600
2014-12-02,158.90460205078125,159.08031305339708,157.89221150472093,157.89221150472093,1446800
2014-12-03,159.5153350830078,159.70778344771549,158.9463906140658,159.05516466656076,2240100
2014-12-04,159.35643005371094,159.79987597634212,158.61177437543287,159.26439338484906,1573000
2014-12-05,159.6409454345703,159.96725502726719,159.26443633021478,159.51543388850814,2215900
2014-12-08,158.55320739746094,159.66600980462832,158.0093624524669,159.26440103344945,1527800
2014-12-09,158.42770385742188,158.52810285545374,156.44473427790697,156.82124328743868,1763100
2014-12-10,155.94271850585938,158.01771188231368,155.70844567788444,158.01771188231368,1749800
2014-12-11,156.67068481445312,158.19347143048876,156.30253803840426,156.44477424425668,1972600
2014-12-12,154.1271209716797,156.37781292541,154.09364612439492,155.62479483137844,2614400
2014-12-15,153.0561065673828,155.3904850852474,152.50389938738874,155.00560103430803,2801400
2014-12-16,151.8763885498047,155.23988237437487,151.80945163435752,152.36167161161336,3837500
2014-12-17,154.9386749267578,155.2482597611375,152.14412569184645,152.2528997769186,5588600
2014-12-18,157.75836181640625,157.7834615682056,155.624793545067,156.24395054558244,3820200
2014-12-19,158.4862518310547,159.08030897361328,157.7917956992399,158.37747774808636,1800800
2014-12-22,159.1890411376953,159.1890411376953,158.41928590490213,158.61173428828204,3005800
2014-12-23,159.4316864013672,159.7830955605801,159.22251337086604,159.75799581827266,1926800
2014-12-24,159.41500854492188,159.85009218565492,159.38990879323663,159.64928140525964,952700
2014-12-26,159.9336700439453,160.24325476418505,159.7998090273379,159.85837082830864,650300
2014-12-29,160.15966796875,160.33537900148386,159.72458431805342,159.78315891793594,878600
2014-12-30,159.2895050048828,159.8835494661523,159.22256808009374,159.76641303949967,3224500
2014-12-31,157.6328887939453,159.7329954981625,157.6161641332695,159.5991216112569,1366000
2015-01-02,157.6328887939453,158.73732921054156,156.67905969184696,158.37754473534739,1865000
2015-01-05,154.86334228515625,156.80447414243213,154.50357079967813,156.67896266359128,2734700
2015-01-06,153.3406219482422,155.52438965461278,152.57922878913266,155.09766835359534,2245300
2015-01-07,155.25668334960938,155.54953087870464,154.1438806127304,154.5622269303428,2305600
2015-01-08,157.98426818847656,158.17670386950766,156.52005645981632,156.57025596209286,1740600
2015-01-09,156.6538543701172,158.4192751674123,156.16857143228782,158.38581310169315,2525200
2015-01-12,155.49090576171875,156.96349249223573,154.94706083223338,156.84635607202753,1847500
2015-01-13,155.0809326171875,157.64120917271137,153.86771849273194,156.64554323069385,2158500
2015-01-14,154.16893005371094,154.28606647373547,152.37004658185288,153.19837661647,5216300
2015-01-15,152.7298126220703,154.99725445858172,152.61267620630036,154.6876823812422,1940700
2015-01-16,154.62075805664062,154.85503090726223,152.3533160354445,152.53738938477758,1472800
2015-01-20,155.00567626953125,155.54115905667385,153.60003874087568,155.30688613523125,1637600
2015-01-21,155.81719970703125,156.24392094059232,154.20238973498311,154.59563612787886,1586500
2015-01-22,158.20176696777344,158.26032878455717,155.29008160810807,156.5367448488535,6074900
2015-01-23,157.3316192626953,158.15158693382585,157.12244618132945,157.9005766828045,3109800
2015-01-26,157.64122009277344,157.7248816736578,156.40290613331993,157.12246211687312,2018000
2015-01-27,155.5745849609375,156.61207535319076,154.80482949455478,155.74192088547068,1979100
2015-01-28,153.52468872070312,156.72922205390586,153.40755229869967,156.68738488170908,2530800
2015-01-29,155.01402282714844,155.2315582807469,152.45374582353108,153.73388432533977,4338200
2015-01-30,153.10638427734375,155.10607909121052,152.805174429079,153.91797712497615,2302500
2015-02-02,154.86334228515625,155.00557841431564,151.8345208793781,153.5330048710402,3397800
2015-02-03,157.12245178222656,157.1810263752146,155.44906707164913,155.73355217530053,1435000
2015-02-04,156.58697509765625,157.59101617544127,156.16862890421672,156.4865760966428,1861200
2015-02-05,158.1766815185547,158.29381792961917,157.1726533141575,157.2061153886425,1033800
2015-02-06,157.7332305908203,159.01336874480486,157.24794754134282,158.54482311549168,1454700
2015-02-09,157.01370239257812,157.79182021402565,156.6455556855613,157.13920114864607,2289300
2015-02-10,158.6870880126953,158.9129857747313,157.17267676974797,157.9842694414236,1798000
2015-02-11,158.79583740234375,159.16398408348536,157.9507827147503,158.56156456287403,1744400
2015-02-12,160.26840209960938,160.3520636639717,159.3647729428872,159.55720858452207,2008500
2015-02-13,160.97122192382812,161.01305908982903,160.1931042572361,160.41063964676587,1073100
2015-02-17,161.2305908203125,161.38120206111552,160.46919782387175,160.7034833947776,1700400
2015-02-18,161.26412963867188,161.29759172384252,160.64497254423478,160.87924544117524,1863000
2015-02-19,161.1553497314453,161.45655955482363,160.55293008468868,160.7202660383622,1017600
2015-02-20,162.1342315673828,162.16770640858365,160.1847369920479,160.7536943902614,1374000
2015-02-23,162.09242248535156,162.09242248535156,161.50674033196677,161.89162447099875,1497700
2015-02-24,162.56927490234375,162.72824844142733,161.8413441058509,162.05889221908447,1244200
2015-02-25,162.3936309814453,162.86217670042438,162.0756965389457,162.435468156407,1983600
2015-02-26,162.20956420898438,162.4438370779827,161.65735688458196,162.3099759863507,994200
2015-02-27,161.64894104003906,162.360134563234,161.64057871358065,162.12586175329204,966600
2015-03-02,162.71160888671875,162.71160888671875,161.73268008912208,161.74104241892667,1016600
2015-03-03,162.01710510253906,162.33505227890845,161.22224992852756,162.28485278093686,1388100
2015-03-04,161.33934020996094,161.52341349449435,160.41897378729382,161.48157633584432,1497500
2015-03-05,161.51510620117188,161.75775416305237,161.04656046819207,161.60714288207245,1135800
2015-03-06,159.23089599609375,161.10509118440942,158.92132395689592,160.64490790525713,1815600
2015-03-09,159.9086151123047,160.20146249993527,159.3229331039538,159.40660743382261,1132000
2015-03-10,157.2814483642578,158.661998612444,157.27308603557088,158.61179910649432,2390500
2015-03-11,156.9132843017578,157.69141485878237,156.85472247358882,157.5157038404502,1857500
2015-03-12,158.9381103515625,158.97157243357998,157.46552340451058,157.4738985002006,2646900
2015-03-13,157.967529296875,158.79584661056373,156.98022561593342,158.70380993494132,1792200
2015-03-16,160.12620544433594,160.12620544433594,158.59505672614875,158.62851880676484,1054700
2015-03-17,159.58229064941406,159.91697517051298,158.82927281903233,159.37311761131812,1460900
2015-03-18,161.4816131591797,162.11749470817443,158.5448277957407,159.11377242901315,2287400
2015-03-19,160.73703002929688,161.3561872038253,160.4358201561367,161.11353917901783,1372000
2015-03-20,162.1928253173828,162.64463359168087,161.59040577371024,161.64060527453083,1350100
2015-03-23,161.90185546875,162.71758886763635,161.8766276590566,162.1793742074273,707100
2015-03-24,160.95993041992188,162.17933413671622,160.90106982253022,161.78408143977742,1587700
2015-03-25,158.61366271972656,161.35519109840288,158.58002992413145,161.16177365162486,1216700
2015-03-26,158.21844482421875,159.06781104443243,157.38588858947864,157.99979952461277,1906200
2015-03-27,158.5464324951172,158.7566728196301,157.95776215289123,158.1343568395335,1837000
2015-03-30,160.52264404296875,160.7833399067544,159.54712617740896,159.57235398151423,1414700
2015-03-31,159.10986328125,161.27954480992776,159.08463547073458,159.7658120187514,2765200
2015-04-01,158.59681701660156,159.08457589064207,157.65494489130694,159.08457589064207,3379900
2015-04-02,159.0677947998047,159.52192100221305,158.3277577209945,158.4959473829037,1803500
2015-04-06,160.18629455566406,160.65723080032706,158.17639769087359,158.29413175203933,1242500
2015-04-07,159.75738525390625,160.90109289225626,159.75738525390625,160.18627080626936,1372300
2015-04-08,160.337646484375,160.67402579172088,159.622824416205,159.98444436204744,1412100
2015-04-09,161.03564453125,161.2206569985187,159.74897508382082,160.16103780742557,794800
2015-04-10,161.91860961914062,161.94385025217994,161.077648700551,161.24585114990515,1056900
2015-04-13,161.18699645996094,162.3391089460769,161.1281358614822,161.7672616143555,1227800
2015-04-14,161.48141479492188,161.64960451181713,160.4302130242603,160.97683281218318,2647800
2015-04-15,162.221435546875,162.6587390317802,161.84300551449908,161.91868895456395,934900
2015-04-16,162.16249084472656,162.61660408170846,161.71678259715443,161.92702282080336,823300
2015-04-17,160.27877807617188,161.27111887845518,159.57237380935567,161.06928358848694,2059300
2015-04-20,161.74205017089844,162.05320167215874,161.08610153837517,161.18701276428703,1430300
2015-04-21,161.58229064941406,162.52416312326744,161.29636691014431,162.3980240712514,1089500
2015-04-22,162.38116455078125,162.540949201919,161.04403957343982,161.87659562471418,1125400
2015-04-23,162.80165100097656,163.36509337989756,161.8850065113311,162.01114553942998,956400
2015-04-24,163.12960815429688,163.39030400632285,162.74277328743455,163.1632537796174,978300
2015-04-27,162.48211669921875,163.76878628965844,162.30550920372437,163.6762800457422,898200
2015-04-28,162.98667907714844,163.0203247092297,161.41408582664428,162.44846445228802,1103800
2015-04-29,162.32235717773438,162.86057190792062,161.58230711170907,162.14574965486875,1408900
2015-04-30,160.70765686035156,162.1372880351081,160.0517082880274,161.80089592619387,2506100
2015-05-01,162.38963317871094,162.4568987909268,161.33843154713475,161.4309378039955,1921200
2015-05-04,162.89418029785156,163.40716713817125,162.72599062588844,162.84372467946758,1060000
2015-05-05,160.99354553222656,162.9782136312306,160.90103932638993,162.64182159544106,1138300
2015-05-06,160.3461151123047,161.79256980563193,159.38741959063924,161.54027880897195,1588100
2015-05-07,160.99354553222656,161.38038033332944,159.9843950889461,160.27872368421234,1320700
2015-05-08,163.10440063476562,163.29781809224994,162.49890762416032,162.55778105976955,1322900
2015-05-11,162.32235717773438,163.31468537349437,162.27190155178747,163.0876222246818,1090100
2015-05-12,161.8513946533203,162.36438148736713,160.8170031608993,161.59068590810858,1852700
2015-05-13,161.90185546875,162.81850010641003,161.68319734200747,162.27188045365307,589000
2015-05-14,163.59219360351562,163.65106705135977,162.5830426534702,162.84373859209313,902300
2015-05-15,163.76039123535156,163.8865431302596,163.331505589587,163.71834060371555,719000
2015-05-18,164.26492309570312,164.5087961535966,163.55010107186658,163.67625292833333,984500
2015-05-19,164.1808624267578,164.63498869097606,163.9538121266991,164.35746993663167,980400
2015-05-20,164.07151794433594,164.78632718969845,163.81922704454107,164.2985682053079,3401300
2015-05-21,164.56765747070312,164.76947989491595,163.8444305091658,164.02944295272508,756200
2015-05-22,164.2061004638672,164.61817612453473,164.14723984494395,164.24815109569877,831600
2015-05-26,162.44007873535156,163.79402686618178,162.05323091280707,163.76038123010815,1235300
2015-05-27,163.93699645996094,164.18928741419327,162.55782045314854,162.86056703181717,1420100
2015-05-28,163.7855682373047,163.87807446538557,163.14644246368496,163.70147983217026,1114500
2015-05-29,162.71755981445312,163.75193832334426,162.51572454089373,163.70988770401348,1530900
2015-06-01,163.0959930419922,163.68466322845572,162.3811709949701,163.33986610779579,1157400
2015-06-02,162.92779541015625,163.56692117670826,162.09523936663504,162.6670867105952,1094400
2015-06-03,163.37351989746094,163.9285444826806,162.92781153172862,163.40715269606127,1213800
2015-06-04,162.0447998046875,163.2557858671683,161.70000266677732,162.74279907214654,1383400
2015-06-05,161.7168426513672,162.32233574689198,161.11134955584237,161.86820950922353,1567800
2015-06-08,160.71607971191406,161.73364831040055,160.640396291015,161.60749644352052,1130100
2015-06-09,160.67396545410156,161.17012923732997,160.09370045959506,160.7076110714301,1466100
2015-06-10,162.58303833007812,162.96146832227566,161.3636470965304,161.43092553568442,1247700
2015-06-11,163.0876007080078,163.45762569220187,162.83532261155702,163.1044235251211,724700
2015-06-12,161.8934326171875,162.49052070284077,161.64115452808684,162.313913208421,2147700
2015-06-15,161.1449737548828,161.43931529440002,160.17787355141022,160.80859442290512,1392600
2015-06-16,162.08689880371094,162.1457594268459,160.90954518843816,161.04410208710684,819800
2015-06-17,162.3643798828125,162.8857717039848,161.42249464295557,162.35596205856834,1170600
2015-06-18,163.9705810546875,164.43311219611084,162.8100635377174,162.8184685286352,1041600
2015-06-19,163.02035522460938,163.86131653537436,163.02035522460938,163.81926590342584,691400
2015-06-22,164.1372833251953,164.68645833935383,163.95140592827204,164.22176484704565,1027000
2015-06-23,164.2555389404297,164.55124355306214,163.9091299531413,164.31467470614209,1727200
2015-06-24,163.08116149902344,164.3485003076126,163.05581575421462,164.06122704638426,2160600
2015-06-25,162.57421875,163.6472358707216,162.5235272610274,163.49514851176696,2287600
2015-06-26,162.57421875,163.12340662862238,162.05038950790077,162.91218349654534,1631900
2015-06-29,159.13551330566406,161.73777095508868,159.05946317995708,161.18859596697774,2746800
2015-06-30,159.54949951171875,160.68165238824943,159.04257173770816,160.68165238824943,2679400
2015-07-01,160.75770568847656,161.16325049410423,160.0648876239939,161.07875608408153,2782300
2015-07-02,160.63946533203125,161.3745179112,160.25925327462903,161.24778915342623,3087100
2015-07-06,160.17471313476562,160.86751824387218,159.24532627763224,159.44810510792564,1741100
2015-07-07,161.16322326660156,161.28995196818866,158.15540842327678,160.41126955577036,3507500
2015-07-08,158.42578125,160.1831591217926,158.25680533564292,159.98883746488377,1874000
2015-07-09,158.71307373046875,160.63942775019936,158.69617226937288,160.4450931776905,2224900
2015-07-10,160.7323455810547,161.1294460670105,159.98039181037925,160.6816412043498,1648600
2015-07-13,162.53201293945312,162.62495165691848,161.86455334459478,161.8729976308952,1026100
2015-07-14,163.25010681152344,163.5120213867849,162.44746162835727,162.53194313119684,1128900
2015-07-15,163.1824951171875,163.68097847035747,162.74314752000447,163.30922380289746,1174800
2015-07-16,164.4329833984375,164.4752306042018,163.95140135042848,164.17106877155084,949500
2015-07-17,164.62728881835938,164.68642458232935,164.11190394017584,164.48364576578612,872100
2015-07-20,164.70338439941406,165.14273221158112,164.41612397655229,164.8301131471356,1103500
2015-07-21,164.05279541015625,164.796305027303,163.79088076558085,164.60198333810803,772400
2015-07-22,163.731689453125,164.04430840184637,163.38529337356732,163.38529337356732,1193800
2015-07-23,162.79388427734375,163.93449433414003,162.5066239151409,163.90914858994782,899300
2015-07-24,161.095703125,162.97136610827985,160.8337884286751,162.9460203565091,1589100
2015-07-27,160.18321228027344,160.79999326581407,159.81145741009556,160.34374396439935,1745600
2015-07-28,162.1264190673828,162.30385216242524,160.21696668492044,161.02805625416403,931300
2015-07-29,163.27545166015625,163.48667475415388,162.14329897041733,162.2784848446641,2471200
2015-07-30,163.30084228515625,163.46981822839237,162.23628223993433,162.8699516960984,924400
2015-07-31,163.02197265625,163.84151924852287,162.8192067477512,163.84151924852287,1437200
2015-08-03,162.5150909423828,163.07271024044925,161.6532969114983,163.06426595588556,3081700
2015-08-04,162.19398498535156,162.86144426739972,161.76309452924713,162.51504820286124,1601700
2015-08-05,162.7600860595703,163.69791722360375,162.48126999544837,163.098037893153,1369900
2015-08-06,161.51809692382812,163.0051030757522,160.859081808268,162.869930074331,1321200
2015-08-07,161.095703125,161.36607499994224,160.26771181906042,161.27313627943593,1854100
